Año,ID_MUNICIPIO,Municipio,Concepto,Valor
2015,68,Villa Pesqueira,32000 Servicios de arrendamiento,170013
2015,68,Villa Pesqueira,"33000 Servicios profesionales, científicos, técnicos y otros servicios",198932
2015,68,Villa Pesqueira,"34000 Servicios financieros, bancarios y comerciales",73643
2015,68,Villa Pesqueira,"35000 Servicios de instalación, reparación, mantenimiento y conservación",282265
2015,68,Villa Pesqueira,36000 Servicios de comunicación social y publicidad,NA
2015,68,Villa Pesqueira,37000 Servicios de traslado y viáticos,NA
2015,68,Villa Pesqueira,38000 Servicios oficiales,337503
2015,68,Villa Pesqueira,39000 Otros servicios generales,72321
2015,68,Villa Pesqueira,41000 Transferencias internas y asignaciones al sector público,181700
2015,68,Villa Pesqueira,43000 Subsidios y subvenciones,NA
2015,68,Villa Pesqueira,44000 Ayudas sociales,174556
2015,68,Villa Pesqueira,45000 Pensiones y jubilaciones,43025
2015,68,Villa Pesqueira,51000 Mobiliario y equipo de administración,25699
2015,68,Villa Pesqueira,52000 Mobiliario y equipo educacional y recreativo,NA
2015,68,Villa Pesqueira,54000 Vehículos y equipo de transporte,NA
2015,68,Villa Pesqueira,55000 Equipo de defensa y seguridad y equipo e instrumental médico y laboratorio,NA
2015,68,Villa Pesqueira,"56000 Maquinaria, otros equipos y herramientas",NA
2015,68,Villa Pesqueira,57000 Activos biológicos,NA
2015,68,Villa Pesqueira,58000 Bienes inmuebles,NA
2015,68,Villa Pesqueira,59000 Activos intangibles,NA
2015,68,Villa Pesqueira,61000 Obra pública en bienes de dominio público,2754068
2015,68,Villa Pesqueira,62000 Obra pública en bienes propios,74148
2015,68,Villa Pesqueira,63000 Proyectos productivos y acciones de fomento,NA
2015,68,Villa Pesqueira,71000 Inversiones para el fomento de actividades productivas,NA
2015,68,Villa Pesqueira,79000 Provisiones para contingencias y otras erogaciones especiales,NA
2015,68,Villa Pesqueira,91000 Amortización de la deuda pública,NA
2015,68,Villa Pesqueira,92000 Intereses de la deuda pública,96237
2015,68,Villa Pesqueira,93000 Comisiones de la deuda pública,NA
2015,68,Villa Pesqueira,94000 Gastos de la deuda pública,NA
2015,68,Villa Pesqueira,99000 Adeudos de ejercicios fiscales anteriores (ADEFAS),NA
2015,68,Villa Pesqueira,  Egresos diversos,NA
2015,69,Yécora,11000 Remuneraciones al personal,7166611
2015,69,Yécora,13000 Remuneraciones adicionales y especiales,145959
2015,69,Yécora,14000 Seguridad social,2983635
2015,69,Yécora,15000 Otras prestaciones sociales y económicas,60800
2015,69,Yécora,16000 Previsiones,NA
2015,69,Yécora,17000 Pago de estímulos a servidores públicos,NA
2015,69,Yécora,"21000 Materiales de administración, emisión de documentos y artículos oficiales",128885
2015,69,Yécora,22000 Alimentos y utensilios,244926
2015,69,Yécora,24000 Materiales y artículos de construcción y de reparación,126017
2015,69,Yécora,"25000 Productos químicos, farmacéuticos, laboratorio y materias primas de producción y comercialización",NA
2015,69,Yécora,"26000 Combustibles, lubricantes y aditivos",1690994
2015,69,Yécora,"27000 Vestuario, blancos, prendas de protección y artículos deportivos",18046
2015,69,Yécora,28000 Materiales y suministros para seguridad,NA
2015,69,Yécora,"29000 Herramientas, refacciones y accesorios menores",69809
2015,69,Yécora,31000 Servicios básicos,1269010
2015,69,Yécora,32000 Servicios de arrendamiento,108150
2015,69,Yécora,"33000 Servicios profesionales, científicos, técnicos y otros servicios",243170
2015,69,Yécora,"34000 Servicios financieros, bancarios y comerciales",77805
2015,69,Yécora,"35000 Servicios de instalación, reparación, mantenimiento y conservación",404461
2015,69,Yécora,36000 Servicios de comunicación social y publicidad,60900
2015,69,Yécora,37000 Servicios de traslado y viáticos,148044
2015,69,Yécora,38000 Servicios oficiales,1067886
2015,69,Yécora,39000 Otros servicios generales,344867
2015,69,Yécora,41000 Transferencias internas y asignaciones al sector público,486649
2015,69,Yécora,43000 Subsidios y subvenciones,NA
2015,69,Yécora,44000 Ayudas sociales,853836
2015,69,Yécora,45000 Pensiones y jubilaciones,334113
2015,69,Yécora,51000 Mobiliario y equipo de administración,5438
2015,69,Yécora,52000 Mobiliario y equipo educacional y recreativo,NA
2015,69,Yécora,54000 Vehículos y equipo de transporte,25562
2015,69,Yécora,55000 Equipo de defensa y seguridad y equipo e instrumental médico y laboratorio,NA
2015,69,Yécora,"56000 Maquinaria, otros equipos y herramientas",NA
2015,69,Yécora,57000 Activos biológicos,NA
2015,69,Yécora,58000 Bienes inmuebles,NA
2015,69,Yécora,59000 Activos intangibles,NA
2015,69,Yécora,61000 Obra pública en bienes de dominio público,8520195
2015,69,Yécora,62000 Obra pública en bienes propios,NA
2015,69,Yécora,63000 Proyectos productivos y acciones de fomento,NA
2015,69,Yécora,71000 Inversiones para el fomento de actividades productivas,NA
2015,69,Yécora,79000 Provisiones para contingencias y otras erogaciones especiales,NA
2015,69,Yécora,91000 Amortización de la deuda pública,483314
2015,69,Yécora,92000 Intereses de la deuda pública,NA
2015,69,Yécora,93000 Comisiones de la deuda pública,NA
2015,69,Yécora,94000 Gastos de la deuda pública,NA
2015,69,Yécora,99000 Adeudos de ejercicios fiscales anteriores (ADEFAS),NA
2015,69,Yécora,  Egresos diversos,NA
2015,70,General Plutarco Elías Calles,11000 Remuneraciones al personal,17486066
2015,70,General Plutarco Elías Calles,13000 Remuneraciones adicionales y especiales,4885352
2015,70,General Plutarco Elías Calles,14000 Seguridad social,4784025
2015,70,General Plutarco Elías Calles,15000 Otras prestaciones sociales y económicas,95412
2015,70,General Plutarco Elías Calles,16000 Previsiones,NA
2015,70,General Plutarco Elías Calles,17000 Pago de estímulos a servidores públicos,NA
2015,70,General Plutarco Elías Calles,"21000 Materiales de administración, emisión de documentos y artículos oficiales",718163
2015,70,General Plutarco Elías Calles,22000 Alimentos y utensilios,282963
2015,70,General Plutarco Elías Calles,24000 Materiales y artículos de construcción y de reparación,51396
2015,70,General Plutarco Elías Calles,"25000 Productos químicos, farmacéuticos, laboratorio y materias primas de producción y comercialización",1891
2015,70,General Plutarco Elías Calles,"26000 Combustibles, lubricantes y aditivos",3555492
2015,70,General Plutarco Elías Calles,"27000 Vestuario, blancos, prendas de protección y artículos deportivos",90237
2015,70,General Plutarco Elías Calles,28000 Materiales y suministros para seguridad,NA
2015,70,General Plutarco Elías Calles,"29000 Herramientas, refacciones y accesorios menores",46203
2015,70,General Plutarco Elías Calles,31000 Servicios básicos,3042621
2015,70,General Plutarco Elías Calles,32000 Servicios de arrendamiento,137010
2015,70,General Plutarco Elías Calles,"33000 Servicios profesionales, científicos, técnicos y otros servicios",211321
2015,70,General Plutarco Elías Calles,"34000 Servicios financieros, bancarios y comerciales",504215
2015,70,General Plutarco Elías Calles,"35000 Servicios de instalación, reparación, mantenimiento y conservación",9827568
2015,70,General Plutarco Elías Calles,36000 Servicios de comunicación social y publicidad,226675
2015,70,General Plutarco Elías Calles,37000 Servicios de traslado y viáticos,NA
2015,70,General Plutarco Elías Calles,38000 Servicios oficiales,1107031
2015,70,General Plutarco Elías Calles,39000 Otros servicios generales,432925
2015,70,General Plutarco Elías Calles,41000 Transferencias internas y asignaciones al sector público,854635
2015,70,General Plutarco Elías Calles,43000 Subsidios y subvenciones,NA
2015,70,General Plutarco Elías Calles,44000 Ayudas sociales,1470161
2015,70,General Plutarco Elías Calles,45000 Pensiones y jubilaciones,350537
2015,70,General Plutarco Elías Calles,51000 Mobiliario y equipo de administración,80129
2015,70,General Plutarco Elías Calles,52000 Mobiliario y equipo educacional y recreativo,NA
2015,70,General Plutarco Elías Calles,54000 Vehículos y equipo de transporte,148885
2015,70,General Plutarco Elías Calles,55000 Equipo de defensa y seguridad y equipo e instrumental médico y laboratorio,NA
2015,70,General Plutarco Elías Calles,"56000 Maquinaria, otros equipos y herramientas",3364
2015,70,General Plutarco Elías Calles,57000 Activos biológicos,NA
2015,70,General Plutarco Elías Calles,58000 Bienes inmuebles,NA
2015,70,General Plutarco Elías Calles,59000 Activos intangibles,NA
2015,70,General Plutarco Elías Calles,61000 Obra pública en bienes de dominio público,1968266
2015,70,General Plutarco Elías Calles,62000 Obra pública en bienes propios,1167683
2015,70,General Plutarco Elías Calles,63000 Proyectos productivos y acciones de fomento,96808
2015,70,General Plutarco Elías Calles,71000 Inversiones para el fomento de actividades productivas,NA
2015,70,General Plutarco Elías Calles,79000 Provisiones para contingencias y otras erogaciones especiales,NA
2015,70,General Plutarco Elías Calles,91000 Amortización de la deuda pública,NA
2015,70,General Plutarco Elías Calles,92000 Intereses de la deuda pública,720479
2015,70,General Plutarco Elías Calles,93000 Comisiones de la deuda pública,NA
2015,70,General Plutarco Elías Calles,94000 Gastos de la deuda pública,NA
2015,70,General Plutarco Elías Calles,99000 Adeudos de ejercicios fiscales anteriores (ADEFAS),NA
2015,70,General Plutarco Elías Calles,  Egresos diversos,NA
2015,71,Benito Juárez,11000 Remuneraciones al personal,14907520
2015,71,Benito Juárez,13000 Remuneraciones adicionales y especiales,5741422
2015,71,Benito Juárez,14000 Seguridad social,6380859
2015,71,Benito Juárez,15000 Otras prestaciones sociales y económicas,1143821
2015,71,Benito Juárez,16000 Previsiones,NA
2015,71,Benito Juárez,17000 Pago de estímulos a servidores públicos,5538704
2015,71,Benito Juárez,"21000 Materiales de administración, emisión de documentos y artículos oficiales",227854
2015,71,Benito Juárez,22000 Alimentos y utensilios,96606
2015,71,Benito Juárez,24000 Materiales y artículos de construcción y de reparación,90695
2015,71,Benito Juárez,"25000 Productos químicos, farmacéuticos, laboratorio y materias primas de producción y comercialización",24813
2015,71,Benito Juárez,"26000 Combustibles, lubricantes y aditivos",3006228
2015,71,Benito Juárez,"27000 Vestuario, blancos, prendas de protección y artículos deportivos",63509
2015,71,Benito Juárez,28000 Materiales y suministros para seguridad,NA
2015,71,Benito Juárez,"29000 Herramientas, refacciones y accesorios menores",122671
2015,71,Benito Juárez,31000 Servicios básicos,2897326
2015,71,Benito Juárez,32000 Servicios de arrendamiento,107865
2015,71,Benito Juárez,"33000 Servicios profesionales, científicos, técnicos y otros servicios",481220
2015,71,Benito Juárez,"34000 Servicios financieros, bancarios y comerciales",267038
2015,71,Benito Juárez,"35000 Servicios de instalación, reparación, mantenimiento y conservación",663276
2015,71,Benito Juárez,36000 Servicios de comunicación social y publicidad,150750
2015,71,Benito Juárez,37000 Servicios de traslado y viáticos,353286
2015,71,Benito Juárez,38000 Servicios oficiales,344039
2015,71,Benito Juárez,39000 Otros servicios generales,514107
2015,71,Benito Juárez,41000 Transferencias internas y asignaciones al sector público,485064
2015,71,Benito Juárez,43000 Subsidios y subvenciones,NA
2015,71,Benito Juárez,44000 Ayudas sociales,2851063
2015,71,Benito Juárez,45000 Pensiones y jubilaciones,3244728
2015,71,Benito Juárez,51000 Mobiliario y equipo de administración,90430
2015,71,Benito Juárez,52000 Mobiliario y equipo educacional y recreativo,NA
2015,71,Benito Juárez,54000 Vehículos y equipo de transporte,100300
2015,71,Benito Juárez,55000 Equipo de defensa y seguridad y equipo e instrumental médico y laboratorio,NA
2015,71,Benito Juárez,"56000 Maquinaria, otros equipos y herramientas",NA
2015,71,Benito Juárez,57000 Activos biológicos,NA
2015,71,Benito Juárez,58000 Bienes inmuebles,NA
2015,71,Benito Juárez,59000 Activos intangibles,NA
2015,71,Benito Juárez,61000 Obra pública en bienes de dominio público,5076556
2015,71,Benito Juárez,62000 Obra pública en bienes propios,170849855
2015,71,Benito Juárez,63000 Proyectos productivos y acciones de fomento,NA
2015,71,Benito Juárez,71000 Inversiones para el fomento de actividades productivas,NA
2015,71,Benito Juárez,79000 Provisiones para contingencias y otras erogaciones especiales,NA
2015,71,Benito Juárez,91000 Amortización de la deuda pública,NA
2015,71,Benito Juárez,92000 Intereses de la deuda pública,449677
2015,71,Benito Juárez,93000 Comisiones de la deuda pública,NA
2015,71,Benito Juárez,94000 Gastos de la deuda pública,NA
2015,71,Benito Juárez,99000 Adeudos de ejercicios fiscales anteriores (ADEFAS),NA
2015,71,Benito Juárez,  Egresos diversos,NA
2015,72,San Ignacio Río Muerto,11000 Remuneraciones al personal,15145963
2015,72,San Ignacio Río Muerto,13000 Remuneraciones adicionales y especiales,3033283
2015,72,San Ignacio Río Muerto,14000 Seguridad social,1535376
2015,72,San Ignacio Río Muerto,15000 Otras prestaciones sociales y económicas,3468601
2015,72,San Ignacio Río Muerto,16000 Previsiones,NA
2015,72,San Ignacio Río Muerto,17000 Pago de estímulos a servidores públicos,340840
2015,72,San Ignacio Río Muerto,"21000 Materiales de administración, emisión de documentos y artículos oficiales",150399
2015,72,San Ignacio Río Muerto,22000 Alimentos y utensilios,159035
2015,72,San Ignacio Río Muerto,24000 Materiales y artículos de construcción y de reparación,37469
2015,72,San Ignacio Río Muerto,"25000 Productos químicos, farmacéuticos, laboratorio y materias primas de producción y comercialización",12934
2015,72,San Ignacio Río Muerto,"26000 Combustibles, lubricantes y aditivos",4016111
2015,72,San Ignacio Río Muerto,"27000 Vestuario, blancos, prendas de protección y artículos deportivos",40457
2015,72,San Ignacio Río Muerto,28000 Materiales y suministros para seguridad,540
2015,72,San Ignacio Río Muerto,"29000 Herramientas, refacciones y accesorios menores",260293
2015,72,San Ignacio Río Muerto,31000 Servicios básicos,2315841
2015,72,San Ignacio Río Muerto,32000 Servicios de arrendamiento,74695
2015,72,San Ignacio Río Muerto,"33000 Servicios profesionales, científicos, técnicos y otros servicios",222851
2015,72,San Ignacio Río Muerto,"34000 Servicios financieros, bancarios y comerciales",377078
2015,72,San Ignacio Río Muerto,"35000 Servicios de instalación, reparación, mantenimiento y conservación",212540
2015,72,San Ignacio Río Muerto,36000 Servicios de comunicación social y publicidad,177309
2015,72,San Ignacio Río Muerto,37000 Servicios de traslado y viáticos,152552
2015,72,San Ignacio Río Muerto,38000 Servicios oficiales,610942
2015,72,San Ignacio Río Muerto,39000 Otros servicios generales,168606
2015,72,San Ignacio Río Muerto,41000 Transferencias internas y asignaciones al sector público,492380
2015,72,San Ignacio Río Muerto,43000 Subsidios y subvenciones,NA
2015,72,San Ignacio Río Muerto,44000 Ayudas sociales,1083816
2015,72,San Ignacio Río Muerto,45000 Pensiones y jubilaciones,NA
2015,72,San Ignacio Río Muerto,51000 Mobiliario y equipo de administración,56613
2015,72,San Ignacio Río Muerto,52000 Mobiliario y equipo educacional y recreativo,1799
