Año,ent,entidad,indicador,tipo,porcentaje,miles_de_personas
2022,20,Oaxaca,Población con ingreso inferior a la línea de pobreza extrema por ingresos,Bienestar económico,24.9,1056560
2022,20,Oaxaca,Población con ingreso inferior a la línea de pobreza por ingresos,Bienestar económico,61.4,2610439
2022,21,Puebla,Población en situación de pobreza,Pobreza,54,3626905
2022,21,Puebla,Población en situación de pobreza moderada,Pobreza,42.6,2861360
2022,21,Puebla,Población en situación de pobreza extrema,Pobreza,11.4,765545
2022,21,Puebla,Población vulnerable por carencias sociales,Pobreza,25.1,1684619
2022,21,Puebla,Población vulnerable por ingresos,Pobreza,6.7,452201
2022,21,Puebla,Población no pobre y no vulnerable,Pobreza,14.2,950619
2022,21,Puebla,Rezago educativo,Carencia social,21.9,1470326
2022,21,Puebla,Carencia por acceso a los servicios de salud,Carencia social,48.3,3241897
2022,21,Puebla,Carencia por acceso a la seguridad social,Carencia social,67.3,4515731
2022,21,Puebla,Carencia por calidad y espacios de la vivienda,Carencia social,11.4,763234
2022,21,Puebla,Carencia por acceso a los servicios básicos en la vivienda,Carencia social,27.1,1818116
2022,21,Puebla,Carencia por acceso a la alimentación nutritiva y de calidad,Carencia social,22.2,1488432
2022,21,Puebla,Población con al menos una carencia social,Privación social,79.1,5311524
2022,21,Puebla,Población con al menos tres carencias sociales,Privación social,35,2346777
2022,21,Puebla,Población con ingreso inferior a la línea de pobreza extrema por ingresos,Bienestar económico,19.1,1284242
2022,21,Puebla,Población con ingreso inferior a la línea de pobreza por ingresos,Bienestar económico,60.8,4079106
2022,22,Querétaro,Población en situación de pobreza,Pobreza,21.7,536797
2022,22,Querétaro,Población en situación de pobreza moderada,Pobreza,20,494282
2022,22,Querétaro,Población en situación de pobreza extrema,Pobreza,1.7,42515
2022,22,Querétaro,Población vulnerable por carencias sociales,Pobreza,36.4,899861
2022,22,Querétaro,Población vulnerable por ingresos,Pobreza,7.5,186448
2022,22,Querétaro,Población no pobre y no vulnerable,Pobreza,34.4,851671
2022,22,Querétaro,Rezago educativo,Carencia social,17.6,435807
2022,22,Querétaro,Carencia por acceso a los servicios de salud,Carencia social,30.4,753111
2022,22,Querétaro,Carencia por acceso a la seguridad social,Carencia social,43.2,1069502
2022,22,Querétaro,Carencia por calidad y espacios de la vivienda,Carencia social,5,123342
2022,22,Querétaro,Carencia por acceso a los servicios básicos en la vivienda,Carencia social,7.8,193327
2022,22,Querétaro,Carencia por acceso a la alimentación nutritiva y de calidad,Carencia social,13,322344
2022,22,Querétaro,Población con al menos una carencia social,Privación social,58.1,1436658
2022,22,Querétaro,Población con al menos tres carencias sociales,Privación social,14.8,366152
2022,22,Querétaro,Población con ingreso inferior a la línea de pobreza extrema por ingresos,Bienestar económico,4.6,113963
2022,22,Querétaro,Población con ingreso inferior a la línea de pobreza por ingresos,Bienestar económico,29.2,723245
2022,23,Quintana Roo,Población en situación de pobreza,Pobreza,27,516935
2022,23,Quintana Roo,Población en situación de pobreza moderada,Pobreza,22.8,437352
2022,23,Quintana Roo,Población en situación de pobreza extrema,Pobreza,4.2,79583
2022,23,Quintana Roo,Población vulnerable por carencias sociales,Pobreza,35.7,683887
2022,23,Quintana Roo,Población vulnerable por ingresos,Pobreza,6,114830
2022,23,Quintana Roo,Población no pobre y no vulnerable,Pobreza,31.4,601335
2022,23,Quintana Roo,Rezago educativo,Carencia social,16.5,316741
2022,23,Quintana Roo,Carencia por acceso a los servicios de salud,Carencia social,32.4,620542
2022,23,Quintana Roo,Carencia por acceso a la seguridad social,Carencia social,42.4,812983
2022,23,Quintana Roo,Carencia por calidad y espacios de la vivienda,Carencia social,14,268780
2022,23,Quintana Roo,Carencia por acceso a los servicios básicos en la vivienda,Carencia social,22.5,431011
2022,23,Quintana Roo,Carencia por acceso a la alimentación nutritiva y de calidad,Carencia social,15,287379
2022,23,Quintana Roo,Población con al menos una carencia social,Privación social,62.6,1200822
2022,23,Quintana Roo,Población con al menos tres carencias sociales,Privación social,22.9,439163
2022,23,Quintana Roo,Población con ingreso inferior a la línea de pobreza extrema por ingresos,Bienestar económico,7.1,135464
2022,23,Quintana Roo,Población con ingreso inferior a la línea de pobreza por ingresos,Bienestar económico,33,631765
2022,24,San Luis Potosí,Población en situación de pobreza,Pobreza,35.5,1020360
2022,24,San Luis Potosí,Población en situación de pobreza moderada,Pobreza,28.1,807437
2022,24,San Luis Potosí,Población en situación de pobreza extrema,Pobreza,7.4,212923
2022,24,San Luis Potosí,Población vulnerable por carencias sociales,Pobreza,28.5,817314
2022,24,San Luis Potosí,Población vulnerable por ingresos,Pobreza,6.7,193243
2022,24,San Luis Potosí,Población no pobre y no vulnerable,Pobreza,29.3,841495
2022,24,San Luis Potosí,Rezago educativo,Carencia social,20.6,590501
2022,24,San Luis Potosí,Carencia por acceso a los servicios de salud,Carencia social,34.6,992431
2022,24,San Luis Potosí,Carencia por acceso a la seguridad social,Carencia social,48.2,1384564
2022,24,San Luis Potosí,Carencia por calidad y espacios de la vivienda,Carencia social,9.1,260826
2022,24,San Luis Potosí,Carencia por acceso a los servicios básicos en la vivienda,Carencia social,23.9,687249
2022,24,San Luis Potosí,Carencia por acceso a la alimentación nutritiva y de calidad,Carencia social,13.9,399021
2022,24,San Luis Potosí,Población con al menos una carencia social,Privación social,64,1837674
2022,24,San Luis Potosí,Población con al menos tres carencias sociales,Privación social,25,716867
2022,24,San Luis Potosí,Población con ingreso inferior a la línea de pobreza extrema por ingresos,Bienestar económico,13.4,385235
2022,24,San Luis Potosí,Población con ingreso inferior a la línea de pobreza por ingresos,Bienestar económico,42.3,1213603
2022,25,Sinaloa,Población en situación de pobreza,Pobreza,21.6,668192
2022,25,Sinaloa,Población en situación de pobreza moderada,Pobreza,19.8,612363
2022,25,Sinaloa,Población en situación de pobreza extrema,Pobreza,1.8,55829
2022,25,Sinaloa,Población vulnerable por carencias sociales,Pobreza,35.5,1097029
2022,25,Sinaloa,Población vulnerable por ingresos,Pobreza,6.7,205952
2022,25,Sinaloa,Población no pobre y no vulnerable,Pobreza,36.2,1116760
2022,25,Sinaloa,Rezago educativo,Carencia social,17,525036
2022,25,Sinaloa,Carencia por acceso a los servicios de salud,Carencia social,26.6,820622
2022,25,Sinaloa,Carencia por acceso a la seguridad social,Carencia social,39.1,1208098
2022,25,Sinaloa,Carencia por calidad y espacios de la vivienda,Carencia social,7.1,220604
2022,25,Sinaloa,Carencia por acceso a los servicios básicos en la vivienda,Carencia social,9.7,298935
2022,25,Sinaloa,Carencia por acceso a la alimentación nutritiva y de calidad,Carencia social,17.3,533946
2022,25,Sinaloa,Población con al menos una carencia social,Privación social,57.2,1765221
2022,25,Sinaloa,Población con al menos tres carencias sociales,Privación social,15.1,467599
2022,25,Sinaloa,Población con ingreso inferior a la línea de pobreza extrema por ingresos,Bienestar económico,4.5,138235
2022,25,Sinaloa,Población con ingreso inferior a la línea de pobreza por ingresos,Bienestar económico,28.3,874144
2022,26,Sonora,Población en situación de pobreza,Pobreza,21.7,650382
2022,26,Sonora,Población en situación de pobreza moderada,Pobreza,20,599199
2022,26,Sonora,Población en situación de pobreza extrema,Pobreza,1.7,51183
2022,26,Sonora,Población vulnerable por carencias sociales,Pobreza,32.7,980093
2022,26,Sonora,Población vulnerable por ingresos,Pobreza,6.2,184479
2022,26,Sonora,Población no pobre y no vulnerable,Pobreza,39.5,1183150
2022,26,Sonora,Rezago educativo,Carencia social,14.6,436684
2022,26,Sonora,Carencia por acceso a los servicios de salud,Carencia social,24.4,732404
2022,26,Sonora,Carencia por acceso a la seguridad social,Carencia social,33.2,994571
2022,26,Sonora,Carencia por calidad y espacios de la vivienda,Carencia social,8.1,244309
2022,26,Sonora,Carencia por acceso a los servicios básicos en la vivienda,Carencia social,9.2,275575
2022,26,Sonora,Carencia por acceso a la alimentación nutritiva y de calidad,Carencia social,19.6,586485
2022,26,Sonora,Población con al menos una carencia social,Privación social,54.4,1630475
2022,26,Sonora,Población con al menos tres carencias sociales,Privación social,13.8,414170
2022,26,Sonora,Población con ingreso inferior a la línea de pobreza extrema por ingresos,Bienestar económico,5.6,167517
2022,26,Sonora,Población con ingreso inferior a la línea de pobreza por ingresos,Bienestar económico,27.8,834861
2022,27,Tabasco,Población en situación de pobreza,Pobreza,46.5,1135021
2022,27,Tabasco,Población en situación de pobreza moderada,Pobreza,35.3,862547
2022,27,Tabasco,Población en situación de pobreza extrema,Pobreza,11.2,272474
2022,27,Tabasco,Población vulnerable por carencias sociales,Pobreza,33.6,821452
2022,27,Tabasco,Población vulnerable por ingresos,Pobreza,3.6,87400
2022,27,Tabasco,Población no pobre y no vulnerable,Pobreza,16.3,398393
2022,27,Tabasco,Rezago educativo,Carencia social,17.9,437990
2022,27,Tabasco,Carencia por acceso a los servicios de salud,Carencia social,44.8,1094136
2022,27,Tabasco,Carencia por acceso a la seguridad social,Carencia social,58.3,1423490
2022,27,Tabasco,Carencia por calidad y espacios de la vivienda,Carencia social,12.3,301332
2022,27,Tabasco,Carencia por acceso a los servicios básicos en la vivienda,Carencia social,43.9,1073164
2022,27,Tabasco,Carencia por acceso a la alimentación nutritiva y de calidad,Carencia social,38.9,949965
2022,27,Tabasco,Población con al menos una carencia social,Privación social,80.1,1956473
2022,27,Tabasco,Población con al menos tres carencias sociales,Privación social,42.8,1045273
2022,27,Tabasco,Población con ingreso inferior a la línea de pobreza extrema por ingresos,Bienestar económico,15.9,387854
2022,27,Tabasco,Población con ingreso inferior a la línea de pobreza por ingresos,Bienestar económico,50.1,1222421
2022,28,Tamaulipas,Población en situación de pobreza,Pobreza,26.8,962570
2022,28,Tamaulipas,Población en situación de pobreza moderada,Pobreza,24,859942
2022,28,Tamaulipas,Población en situación de pobreza extrema,Pobreza,2.9,102628
2022,28,Tamaulipas,Población vulnerable por carencias sociales,Pobreza,27.8,995941
2022,28,Tamaulipas,Población vulnerable por ingresos,Pobreza,10.7,383978
2022,28,Tamaulipas,Población no pobre y no vulnerable,Pobreza,34.7,1246144
2022,28,Tamaulipas,Rezago educativo,Carencia social,16.1,577611
2022,28,Tamaulipas,Carencia por acceso a los servicios de salud,Carencia social,27.9,1002941
2022,28,Tamaulipas,Carencia por acceso a la seguridad social,Carencia social,39.4,1415612
2022,28,Tamaulipas,Carencia por calidad y espacios de la vivienda,Carencia social,6.1,219430
2022,28,Tamaulipas,Carencia por acceso a los servicios básicos en la vivienda,Carencia social,6.8,244437
2022,28,Tamaulipas,Carencia por acceso a la alimentación nutritiva y de calidad,Carencia social,12.4,446466
2022,28,Tamaulipas,Población con al menos una carencia social,Privación social,54.6,1958511
2022,28,Tamaulipas,Población con al menos tres carencias sociales,Privación social,13.6,489832
2022,28,Tamaulipas,Población con ingreso inferior a la línea de pobreza extrema por ingresos,Bienestar económico,8,288322
2022,28,Tamaulipas,Población con ingreso inferior a la línea de pobreza por ingresos,Bienestar económico,37.5,1346548
2022,29,Tlaxcala,Población en situación de pobreza,Pobreza,52.5,719821
2022,29,Tlaxcala,Población en situación de pobreza moderada,Pobreza,45.8,627258
2022,29,Tlaxcala,Población en situación de pobreza extrema,Pobreza,6.8,92563
2022,29,Tlaxcala,Población vulnerable por carencias sociales,Pobreza,21,287214
2022,29,Tlaxcala,Población vulnerable por ingresos,Pobreza,10.4,142934
2022,29,Tlaxcala,Población no pobre y no vulnerable,Pobreza,16.1,220597
2022,29,Tlaxcala,Rezago educativo,Carencia social,16.1,221242
2022,29,Tlaxcala,Carencia por acceso a los servicios de salud,Carencia social,45.2,619919
2022,29,Tlaxcala,Carencia por acceso a la seguridad social,Carencia social,61.9,848297
2022,29,Tlaxcala,Carencia por calidad y espacios de la vivienda,Carencia social,8.2,111902
2022,29,Tlaxcala,Carencia por acceso a los servicios básicos en la vivienda,Carencia social,8.1,110479
2022,29,Tlaxcala,Carencia por acceso a la alimentación nutritiva y de calidad,Carencia social,22.7,311611
2022,29,Tlaxcala,Población con al menos una carencia social,Privación social,73.5,1007035
2022,29,Tlaxcala,Población con al menos tres carencias sociales,Privación social,23.6,323131
2022,29,Tlaxcala,Población con ingreso inferior a la línea de pobreza extrema por ingresos,Bienestar económico,16.9,232058
2022,29,Tlaxcala,Población con ingreso inferior a la línea de pobreza por ingresos,Bienestar económico,62.9,862755
2022,30,Veracruz,Población en situación de pobreza,Pobreza,51.7,4244660
2022,30,Veracruz,Población en situación de pobreza moderada,Pobreza,38.6,3166423
2022,30,Veracruz,Población en situación de pobreza extrema,Pobreza,13.1,1078237
2022,30,Veracruz,Población vulnerable por carencias sociales,Pobreza,26.7,2193924
2022,30,Veracruz,Población vulnerable por ingresos,Pobreza,6,488265
2022,30,Veracruz,Población no pobre y no vulnerable,Pobreza,15.6,1278179
2022,30,Veracruz,Rezago educativo,Carencia social,25.5,2092259
